"X2022.04.16","X2022.04.17","ATL","BOS","PT2H29M","X248.60","X9","X947","DL","coach"
"2022-05-01","2022-05-31","ATL","JFK","PT2H15M",269.6,7,762,"B6","coach"
"2022-04-30","2022-06-28","ATL","MIA","PT1H57M",108.6,7,596,"AA","coach"
"2022-07-05","2022-08-30","ATL","LGA","PT2H20M",228.6,9,762,"DL","coach"
"2022-06-24","2022-07-12","ATL","DEN","PT3H13M",278.6,3,1207,"DL","coach"
"2022-04-26","2022-05-27","ATL","SFO","PT5H27M",448.6,9,2135,"UA","coach"
"2022-06-02","2022-06-08","ATL","DEN","PT5H17M",373.1,6,1574,"AA||AA","coach||coach"
"2022-04-20","2022-05-29","ATL","SFO","PT8H28M",661.6,1,2282,"DL||AS","coach||coach"
"2022-07-03","2022-08-25","ATL","SFO","PT5H4M",538.6,9,2135,"DL","coach"
"2022-04-25","2022-06-15","ATL","LGA","PT3H31M",106.1,7,773,"AA||AA","coach||coach"
"2022-06-01","2022-06-18","ATL","OAK","PT12H52M",887.09,1,2483,"UA||UA||DL","coach||coach||coach"
"2022-04-28","2022-05-09","ATL","BOS","PT4H30M",318.6,1,947,"UA||UA","coach||coach"
"2022-05-09","2022-05-21","ATL","LAX","PT8H8M",448.6,1,2486,"UA||UA","coach||coach"
"2022-04-21","2022-06-09","ATL","DEN","PT3H18M",398.6,9,1207,"UA","coach"
"2022-05-18","2022-07-10","ATL","LGA","PT2H25M",363.6,9,762,"DL","coach"
"2022-05-25","2022-07-17","ATL","BOS","PT4H19M",391.61,5,947,"UA||UA","coach||coach"
"2022-05-24","2022-05-27","ATL","LGA","PT5H11M",201.1,1,773,"AA||AA","coach||coach"
"2022-04-25","2022-06-17","ATL","CLT","PT1H18M",258.6,9,228,"DL","coach"
"2022-05-21","2022-07-10","ATL","SFO","PT12H31M",691.2,5,2193,"AA||AA","coach||coach"
"2022-06-14","2022-07-12","ATL","DEN","PT5H15M",454.6,7,1375,"AA||AA","coach||coach"
"2022-06-29","2022-08-07","ATL","PHL","PT2H5M",228.6,5,667,"DL","coach"
"2022-06-15","2022-07-01","ATL","LAX","PT8H8M",268.58,0,NA,"NK||NK","coach||coach"
"2022-04-27","2022-06-06","ATL","DEN","PT13H31M",307.2,4,2383,"UA||UA","coach||coach"
"2022-06-15","2022-08-08","ATL","JFK","PT9H51M",207.2,9,1667,"DL||DL","coach||coach"
"2022-04-28","2022-06-21","ATL","DEN","PT5H17M",300.1,4,1574,"AA||AA","coach||coach"
"2022-07-01","2022-08-05","ATL","LAX","PT4H44M",268.59,0,NA,"NK","coach"
"2022-05-07","2022-05-28","ATL","ORD","PT11H13M",239.59,4,1393,"F9||F9","coach||coach"
"2022-05-02","2022-06-03","ATL","LAX","PT8H51M",528.6,9,2836,"UA||UA","coach||coach"
"2022-04-21","2022-05-23","ATL","EWR","PT9H45M",221.58,0,NA,"NK||NK","coach||coach"
"2022-06-26","2022-08-10","ATL","DEN","PT13H30M",392.21,1,2383,"UA||UA","coach||coach"
"2022-07-02","2022-07-16","ATL","LAX","PT11H48M",484.19,5,2474,"DL||DL","coach||coach"
"2022-07-07","2022-07-20","ATL","BOS","PT8H26M",301.21,9,947,"DL||DL","coach||coach"
"2022-04-21","2022-05-20","ATL","BOS","PT4H36M",240.1,7,956,"AA||AA","coach||coach"
"2022-07-08","2022-09-05","ATL","ORD","PT4H38M",197.73,9,1135,"UA||UA","coach||coach"
"2022-06-21","2022-07-08","ATL","EWR","PT11H55M",163.58,0,NA,"NK||NK","coach||coach"
"2022-04-29","2022-06-28","ATL","LAX","PT6H1M",327.6,1,1954,"AA||AA","coach||coach"
"2022-07-01","2022-07-19","ATL","CLT","PT8H21M",194.2,3,868,"UA||UA","coach||coach"
"2022-05-19","2022-06-22","ATL","EWR","PT6H44M",256.1,7,773,"AA||AA","coach||coach"
"2022-06-16","2022-06-29","ATL","LAX","PT4H27M",448.6,9,1897,"DL","coach"
"2022-04-19","2022-05-27","ATL","SFO","PT9H17M",681.61,7,2447,"DL||AS","coach||coach"
"2022-07-08","2022-08-01","ATL","JFK","PT2H35M",118.6,9,762,"DL","coach"
"2022-05-31","2022-06-07","ATL","CLT","PT1H25M",358.6,7,228,"AA","coach"
"2022-05-19","2022-06-02","ATL","SFO","PT14H9M",580.2,6,2236,"AA||AA","coach||coach"
"2022-07-10","2022-09-08","ATL","LGA","PT13H21M",145.58,0,NA,"NK||NK","coach||coach"
"2022-06-15","2022-08-04","ATL","DTW","PT9H20M",275.2,8,932,"UA||UA","coach||coach"
"2022-07-02","2022-08-17","ATL","OAK","PT12H1M",667.09,1,2483,"UA||UA||DL","coach||coach||coach"
"2022-04-28","2022-05-23","ATL","PHL","PT6H21M",406.6,7,1227,"B6||B6","coach||coach"
"2022-06-09","2022-06-23","ATL","SFO","PT6H52M",595.6,4,2236,"AA||AA","coach||coach"
"2022-07-09","2022-07-27","ATL","OAK","PT13H50M",622.7,9,2412,"UA||UA||DL","coach||coach||coach"
"2022-05-13","2022-05-25","ATL","LAX","PT11H43M",522.2,3,2047,"DL||AS","coach||coach"
"2022-04-23","2022-05-30","ATL","LGA","PT7H57M",345.58,0,NA,"NK||NK","coach||coach"
"2022-04-29","2022-05-02","ATL","BOS","PT2H30M",260.59,0,NA,"NK","coach"
"2022-05-25","2022-06-20","ATL","DEN","PT9H48M",233.58,0,NA,"NK||NK","coach||coach"
"2022-04-17","2022-06-08","ATL","DFW","PT2H18M",198.6,7,725,"AA","coach"
"2022-06-11","2022-07-15","ATL","DFW","PT6H37M",318.6,9,924,"UA||UA","coach||coach"
"2022-06-12","2022-07-28","ATL","JFK","PT8H30M",481.59,1,1320,"UA||DL","coach||coach"
"2022-06-12","2022-07-07","ATL","SFO","PT11H44M",773.12,7,3328,"B6||B6","coach||coach"
"2022-05-08","2022-07-03","ATL","LGA","PT2H21M",328.6,7,762,"AA","coach"
"2022-05-18","2022-05-30","ATL","PHL","PT6H21M",566.6,7,1227,"B6||B6","coach||coach"
"2022-06-09","2022-07-26","ATL","DTW","PT4H19M",178.6,9,932,"UA||UA","coach||coach"
"2022-05-13","2022-05-31","ATL","ORD","PT2H12M",328.6,10,600,"AA","coach"
"2022-07-09","2022-07-30","ATL","EWR","PT4H3M",122.6,9,762,"UA||UA","coach||coach"
"2022-04-26","2022-05-16","ATL","DEN","PT7H21M",377.6,7,1375,"AA||AA","coach||coach"
"2022-06-04","2022-06-05","ATL","DTW","PT7H4M",641.61,4,1358,"DL||DL","coach||coach"
"2022-06-29","2022-07-15","ATL","OAK","PT11H33M",897.2,6,2850,"AS||AS","coach||coach"
"2022-06-08","2022-06-18","ATL","DTW","PT1H56M",408.6,3,604,"DL","coach"
"2022-07-05","2022-08-20","ATL","DTW","PT6H46M",531.59,9,NA,"DL||DL","coach||coach"
"2022-04-18","2022-04-30","ATL","PHL","PT6H49M",358.6,2,1272,"UA||UA","coach||coach"
"2022-05-31","2022-06-01","ATL","BOS","PT9H40M",353.21,3,947,"UA||UA","coach||coach"
"2022-06-22","2022-07-27","ATL","DEN","PT5H13M",454.6,7,1375,"AA||AA","coach||coach"
"2022-05-09","2022-05-21","ATL","LGA","PT6H24M",198.6,7,1667,"B6||B6","coach||coach"
"2022-06-13","2022-08-01","ATL","DEN","PT3H13M",172.6,9,1207,"DL","coach"
"2022-06-09","2022-08-01","ATL","BOS","PT4H11M",386.61,9,947,"UA||UA","coach||coach"
"2022-07-06","2022-08-24","ATL","LGA","PT2H23M",143.6,7,762,"B6","coach"
"2022-05-12","2022-05-16","ATL","ORD","PT2H8M",368.6,7,600,"DL","coach"
"2022-07-04","2022-07-31","ATL","DFW","PT4H26M",448.6,9,924,"UA||UA","coach||coach"
"2022-07-05","2022-07-13","ATL","LAX","PT7H54M",266.1,1,2349,"AA||AA","coach||coach"
"2022-04-21","2022-05-02","ATL","OAK","PT13H39M",697.11,2,2393,"UA||UA||DL","coach||coach||coach"
"2022-06-20","2022-08-01","ATL","DEN","PT3H7M",308.6,9,1207,"DL","coach"
"2022-04-21","2022-05-12","ATL","MIA","PT1H57M",244.6,7,596,"AA","coach"
"2022-06-07","2022-07-06","ATL","DFW","PT2H22M",94.99,4,725,"F9","coach"
"2022-05-27","2022-05-31","ATL","SFO","PT6H53M",601.6,2,2159,"DL||AS","coach||coach"
"2022-05-12","2022-06-05","ATL","DEN","PT7H34M",414.6,10,1375,"AA||AA","coach||coach"
"2022-05-08","2022-07-01","ATL","LAX","PT7H6M",711.6,5,2074,"UA||UA","coach||coach"
"2022-05-22","2022-06-08","ATL","LAX","PT12H40M",294.58,0,NA,"NK||NK","coach||coach"
"2022-06-12","2022-08-06","ATL","EWR","PT2H15M",273.6,1,762,"DL","coach"
"2022-07-11","2022-07-28","ATL","LGA","PT4H13M",157.6,6,762,"AA||AA","coach||coach"
"2022-06-21","2022-08-09","ATL","JFK","PT11H",197.2,9,1700,"DL||DL","coach||coach"
"2022-05-09","2022-05-31","ATL","LGA","PT9H52M",205.58,0,NA,"NK||NK","coach||coach"
"2022-05-14","2022-05-19","ATL","PHL","PT4H34M",286.1,4,677,"AA||AA","coach||coach"
"2022-05-02","2022-06-01","ATL","MIA","PT1H50M",90.6,9,596,"DL","coach"
"2022-06-21","2022-07-21","ATL","ORD","PT4H40M",297.1,7,820,"AA||AA","coach||coach"
"2022-04-18","2022-04-27","ATL","EWR","PT2H13M",228.6,1,762,"UA","coach"
"2022-06-04","2022-07-18","ATL","JFK","PT11H30M",187.2,9,1667,"DL||DL","coach||coach"
"2022-05-26","2022-06-07","ATL","SFO","PT11H2M",390.62,7,3328,"B6||B6","coach||coach"
"2022-05-28","2022-07-21","ATL","PHL","PT2H12M",338.61,7,667,"AA","coach"
"2022-04-29","2022-05-09","ATL","EWR","PT2H15M",198.6,4,762,"UA","coach"
"2022-06-27","2022-08-23","ATL","LGA","PT2H20M",228.6,9,762,"DL","coach"
"2022-05-26","2022-07-11","ATL","OAK","PT12H3M",510.07,0,NA,"NK||NK||NK","coach||coach||coach"
"2022-05-20","2022-06-19","ATL","MIA","PT1H51M",183.6,9,596,"DL","coach"
"2022-06-25","2022-08-03","ATL","CLT","PT1H19M",308.6,9,228,"DL","coach"
"2022-07-03","2022-08-11","ATL","LAX","PT11H8M",266.58,0,NA,"NK||NK","coach||coach"
"2022-06-11","2022-07-14","ATL","LGA","PT2H25M",198.6,5,762,"DL","coach"
"2022-05-12","2022-05-22","ATL","LGA","PT2H25M",338.61,7,762,"B6","coach"
"2022-07-01","2022-08-25","ATL","OAK","PT11H22M",411.07,0,NA,"NK||NK||NK","coach||coach||coach"
"2022-06-08","2022-07-01","ATL","LGA","PT5H25M",188.58,0,NA,"NK||NK","coach||coach"
"2022-07-07","2022-08-05","ATL","LAX","PT4H40M",398.6,9,1943,"DL","coach"
"2022-06-30","2022-07-24","ATL","ORD","PT2H14M",168.61,1,600,"AA","coach"
"2022-07-11","2022-07-21","ATL","MIA","PT7H16M",570.6,4,1866,"UA||UA","coach||coach"
"2022-06-27","2022-08-23","ATL","LAX","PT4H35M",298.6,4,1943,"DL","coach"
"2022-05-22","2022-07-10","ATL","SFO","PT13H41M",676.7,8,2329,"DL||UA||UA","coach||coach||coach"
"2022-06-17","2022-07-13","ATL","MIA","PT1H51M",248.6,8,596,"DL","coach"
"2022-05-25","2022-05-27","ATL","OAK","PT14H55M",463.58,0,NA,"NK||NK","coach||coach"
"2022-05-30","2022-05-31","ATL","CLT","PT15H59M",485.7,3,1307,"DL||UA||UA","coach||coach||coach"
"2022-07-10","2022-08-02","ATL","DFW","PT2H22M",88.59,0,NA,"NK","coach"
"2022-06-16","2022-07-16","ATL","LGA","PT4H29M",232.6,3,762,"UA||UA","coach||coach"
"2022-04-22","2022-05-27","ATL","LGA","PT2H15M",308.6,7,762,"DL","coach"
"2022-05-22","2022-06-01","ATL","DTW","PT6H18M",471.61,1,1358,"DL||DL","coach||coach"
"2022-05-28","2022-05-31","ATL","DFW","PT2H12M",508.6,6,725,"DL","coach"
"2022-04-29","2022-06-17","ATL","OAK","PT7H43M",247.58,0,NA,"NK||NK","coach||coach"
"2022-06-29","2022-08-19","ATL","BOS","PT4H27M",177.61,1,947,"AA||AA","coach||coach"
"2022-05-09","2022-05-24","ATL","DTW","PT5H32M",506.6,7,1569,"B6||B6","coach||coach"
"2022-05-27","2022-07-09","ATL","LAX","PT4H39M",428.6,9,1943,"DL","coach"
"2022-04-19","2022-05-11","ATL","LAX","PT8H23M",135.68,0,NA,"NK||NK","coach||coach"
"2022-04-21","2022-05-23","ATL","OAK","PT7H52M",627.6,9,2281,"DL||DL","coach||coach"
"2022-04-29","2022-06-14","ATL","OAK","PT10H28M",800.1,9,2175,"UA||UA||DL","coach||coach||coach"
"2022-06-17","2022-06-30","ATL","LAX","PT8H9M",294.01,4,2013,"F9||F9","coach||coach"
"2022-06-13","2022-07-18","ATL","OAK","PT11H33M",747.2,7,2850,"AS||AS","coach||coach"
"2022-06-13","2022-07-30","ATL","EWR","PT2H13M",253.61,9,762,"UA","coach"
"2022-05-26","2022-06-19","ATL","EWR","PT4H50M",236.1,7,773,"AA||AA","coach||coach"
"2022-04-17","2022-06-02","ATL","EWR","PT12H36M",267.21,7,1667,"B6||B6","coach||coach"
"2022-06-20","2022-08-02","ATL","BOS","PT7H17M",451.6,9,947,"DL||DL","coach||coach"
"2022-05-02","2022-05-05","ATL","BOS","PT7H",206.1,6,956,"AA||AA","coach||coach"
"2022-07-12","2022-07-27","ATL","EWR","PT2H12M",85.6,9,762,"UA","coach"
"2022-05-05","2022-06-17","ATL","LAX","PT9H46M",373.58,0,NA,"NK||NK","coach||coach"
"2022-05-29","2022-07-15","ATL","OAK","PT11H44M",960.1,9,2393,"UA||UA||DL","coach||coach||coach"
"2022-04-28","2022-05-18","ATL","LGA","PT4H",296.6,1,762,"UA||UA","coach||coach"
"2022-06-18","2022-08-16","ATL","MIA","PT9H42M",51.58,0,NA,"NK||NK","coach||coach"
"2022-05-04","2022-05-06","ATL","BOS","PT4H20M",412.6,9,947,"DL||DL","coach||coach"
"2022-04-29","2022-05-13","ATL","DTW","PT1H53M",278.6,4,604,"DL","coach"
"2022-06-23","2022-07-25","ATL","EWR","PT2H13M",148.6,9,762,"DL","coach"
"2022-06-09","2022-06-11","ATL","LAX","PT7H48M",351.6,1,2474,"UA||UA","coach||coach"
"2022-06-16","2022-07-25","ATL","SFO","PT9H8M",344,4,2161,"F9||F9","coach||coach"
"2022-07-11","2022-07-31","ATL","JFK","PT9H26M",312.19,4,906,"DL||DL","coach||coach"
"2022-06-01","2022-06-20","ATL","ORD","PT11H23M",271.58,0,NA,"NK||NK","coach||coach"
"2022-05-27","2022-06-02","ATL","MIA","PT1H53M",188.6,7,596,"AA","coach"
"2022-06-21","2022-07-24","ATL","LAX","PT11H2M",275.58,0,NA,"NK||NK","coach||coach"
"2022-06-02","2022-07-04","ATL","BOS","PT6H36M",441.59,9,947,"DL||DL","coach||coach"
"2022-06-24","2022-08-07","ATL","DFW","PT11H13M",219.58,0,NA,"NK||NK","coach||coach"
"2022-06-02","2022-07-14","ATL","SFO","PT8H30M",598.6,7,2308,"DL||AS","coach||coach"
"2022-07-12","2022-07-15","ATL","BOS","PT13H10M",329.7,5,1042,"DL||DL||DL","coach||coach||coach"
"2022-06-23","2022-07-04","ATL","ORD","PT6H35M",159.1,2,820,"AA||AA","coach||coach"
"2022-05-03","2022-05-10","ATL","SFO","PT14H52M",433.71,8,2488,"DL||DL||DL","coach||coach||coach"
"2022-05-06","2022-07-04","ATL","EWR","PT10H7M",133.58,0,NA,"NK||NK","coach||coach"
"2022-06-19","2022-07-26","ATL","EWR","PT4H30M",127.6,9,762,"UA||UA","coach||coach"
"2022-04-20","2022-05-02","ATL","DTW","PT6H21M",441.59,9,1247,"DL||DL","coach||coach"
"2022-07-04","2022-08-24","ATL","LGA","PT6H51M",151.1,7,773,"AA||AA","coach||coach"
"2022-06-09","2022-06-15","ATL","DFW","PT2H16M",228.6,9,725,"DL","coach"
"2022-06-27","2022-08-08","ATL","OAK","PT12H20M",453.58,0,NA,"NK||NK","coach||coach"
"2022-07-06","2022-07-17","ATL","DFW","PT2H17M",308.6,9,725,"DL","coach"
"2022-06-28","2022-08-10","ATL","JFK","PT2H30M",203.6,6,762,"DL","coach"
"2022-05-03","2022-05-17","ATL","ORD","PT7H5M",127.6,7,1788,"AA||AA","coach||coach"
"2022-06-14","2022-08-08","ATL","CLT","PT1H13M",248.6,9,228,"DL","coach"
"2022-05-04","2022-06-09","ATL","LAX","PT8H28M",611.6,4,2055,"UA||UA","coach||coach"
"2022-06-04","2022-06-13","ATL","JFK","PT10H55M",232.2,9,1351,"DL||DL","coach||coach"
"2022-05-27","2022-06-20","ATL","CLT","PT9H15M",417.2,7,1675,"B6||B6","coach||coach"
"2022-07-12","2022-08-26","ATL","PHL","PT11H48M",397.21,9,1272,"UA||UA","coach||coach"
"2022-05-18","2022-06-13","ATL","SFO","PT6H55M",677.6,7,NA,"AA||AA","coach||coach"
"2022-05-26","2022-07-21","ATL","LAX","PT4H35M",448.6,5,1943,"DL","coach"
"2022-05-21","2022-05-24","ATL","DEN","PT7H47M",294.6,6,2312,"AA||AA","coach||coach"
"2022-05-04","2022-05-13","ATL","MIA","PT6H57M",313.59,7,1866,"B6||B6","coach||coach"
"2022-05-26","2022-07-20","ATL","EWR","PT2H8M",248.6,9,762,"DL","coach"
"2022-05-09","2022-05-10","ATL","LGA","PT4H24M",253.6,7,762,"AA||AA","coach||coach"
"2022-04-23","2022-05-29","ATL","LGA","PT8H49M",304.21,5,857,"DL||DL","coach||coach"
"2022-06-26","2022-07-01","ATL","LGA","PT2H19M",298.6,4,762,"DL","coach"
"2022-05-10","2022-05-17","ATL","LAX","PT12H55M",451.2,4,2074,"DL||DL","coach||coach"
"2022-05-18","2022-05-28","ATL","PHL","PT5H15M",301.58,0,NA,"NK||NK","coach||coach"
"2022-06-18","2022-06-30","ATL","CLT","PT10H34M",324.2,2,868,"AA||AA","coach||coach"
"2022-06-01","2022-06-03","ATL","BOS","PT8H19M",271.58,0,NA,"NK||NK","coach||coach"
"2022-05-03","2022-06-16","ATL","MIA","PT5H36M",606.59,5,1464,"UA||UA","coach||coach"
"2022-04-20","2022-05-14","ATL","SFO","PT7H23M",677.6,7,2193,"AA||AA","coach||coach"
"2022-05-22","2022-05-27","ATL","LAX","PT4H55M",678.61,9,1943,"DL","coach"
"2022-04-24","2022-05-07","ATL","BOS","PT4H35M",300.1,4,956,"AA||AA","coach||coach"
"2022-05-19","2022-06-08","ATL","DEN","PT3H27M",478.6,9,1207,"UA","coach"
"2022-06-08","2022-06-23","ATL","PHL","PT6H32M",181.6,3,668,"AA||AA","coach||coach"
"2022-05-19","2022-06-08","ATL","SFO","PT8H1M",677.6,7,2193,"AA||AA","coach||coach"
"2022-06-18","2022-07-09","ATL","LAX","PT9H7M",507.6,7,1963,"AA||AA","coach||coach"
"2022-07-02","2022-08-05","ATL","DTW","PT1H57M",65.59,0,NA,"NK","coach"
"2022-05-09","2022-05-14","ATL","SFO","PT11H25M",803.2,1,2308,"DL||AS","coach||coach"
"2022-04-27","2022-05-13","ATL","DTW","PT1H59M",65.59,0,NA,"NK","coach"
"2022-07-07","2022-07-19","ATL","ORD","PT6H4M",217.61,1,1482,"DL||DL","coach||coach"
"2022-05-07","2022-06-21","ATL","LAX","PT4H40M",508.6,9,1943,"DL","coach"
"2022-07-07","2022-08-02","ATL","SFO","PT8H23M",370.6,1,2161,"UA||UA","coach||coach"
"2022-07-09","2022-08-09","ATL","LGA","PT2H23M",168.61,7,762,"B6","coach"
"2022-05-27","2022-07-20","ATL","MIA","PT1H52M",198.6,9,596,"DL","coach"
"2022-06-19","2022-08-12","ATL","JFK","PT2H26M",118.6,7,762,"B6","coach"
"2022-06-12","2022-06-19","ATL","JFK","PT2H33M",278.6,1,762,"DL","coach"
"2022-05-12","2022-05-13","ATL","LAX","PT6H14M",499.6,2,1954,"AA||AA","coach||coach"
"2022-07-07","2022-07-21","ATL","DTW","PT4H38M",180.1,4,733,"AA||AA","coach||coach"
"2022-07-05","2022-08-15","ATL","DTW","PT5H44M",365.61,7,1569,"B6||B6","coach||coach"
"2022-05-02","2022-05-25","ATL","ORD","PT2H8M",278.6,9,600,"DL","coach"
"2022-05-04","2022-06-21","ATL","LGA","PT6H21M",107.6,7,762,"AA||AA","coach||coach"
"2022-06-30","2022-08-09","ATL","CLT","PT1H25M",268.6,7,228,"AA","coach"
"2022-07-04","2022-08-25","ATL","OAK","PT7H42M",389.61,5,2175,"DL||DL","coach||coach"
"2022-06-13","2022-07-25","ATL","LGA","PT2H23M",168.61,9,762,"DL","coach"
"2022-07-06","2022-07-28","ATL","BOS","PT8H26M",254.2,9,947,"DL||DL","coach||coach"
"2022-04-25","2022-06-19","ATL","MIA","PT1H55M",208.61,9,596,"DL","coach"
"2022-07-04","2022-07-27","ATL","DTW","PT4H28M",359.1,7,733,"AA||AA","coach||coach"
"2022-05-09","2022-07-03","ATL","DEN","PT5H7M",577.6,7,1375,"AA||AA","coach||coach"
"2022-06-13","2022-08-06","ATL","BOS","PT6H5M",221.59,7,947,"B6||B6","coach||coach"
"2022-06-09","2022-07-29","ATL","LAX","PT4H35M",428.6,9,1943,"DL","coach"
"2022-06-26","2022-08-25","ATL","MIA","PT2H4M",158.6,7,596,"AA","coach"
"2022-06-04","2022-07-25","ATL","IAD","PT1H46M",328.6,2,541,"DL","coach"
"2022-05-10","2022-05-20","ATL","DTW","PT8H4M",751.59,9,1358,"DL||DL","coach||coach"
"2022-05-12","2022-05-29","ATL","DFW","PT6H30M",179.58,0,NA,"NK||NK","coach||coach"
"2022-05-25","2022-07-24","ATL","EWR","PT4H3M",267.6,3,762,"UA||UA","coach||coach"
"2022-05-07","2022-05-11","ATL","LGA","PT2H15M",183.6,9,762,"DL","coach"
"2022-06-03","2022-06-17","ATL","DEN","PT5H8M",454.6,7,1375,"AA||AA","coach||coach"
"2022-04-20","2022-05-07","ATL","LGA","PT2H21M",148.6,7,762,"B6","coach"
"2022-07-03","2022-08-07","ATL","BOS","PT9H35M",250.2,5,947,"UA||UA","coach||coach"
"2022-05-21","2022-06-01","ATL","LAX","PT6H46M",485.59,1,2013,"UA||UA","coach||coach"
"2022-05-07","2022-05-20","ATL","LAX","PT7H9M",528.6,3,2074,"UA||UA","coach||coach"
"2022-07-07","2022-07-28","ATL","LAX","PT4H40M",398.6,9,1943,"DL","coach"
"2022-04-30","2022-06-13","ATL","BOS","PT11H44M",317.19,9,947,"UA||UA","coach||coach"
"2022-06-28","2022-07-29","ATL","OAK","PT16H53M",381.07,0,NA,"NK||NK||NK","coach||coach||coach"
"2022-07-01","2022-08-08","ATL","LAX","PT6H18M",453.6,1,2047,"DL||AS","coach||coach"
"2022-05-29","2022-06-02","ATL","DFW","PT6H6M",200.6,2,1718,"AA||AA","coach||coach"
"2022-06-25","2022-07-04","ATL","JFK","PT2H15M",288.6,6,762,"DL","coach"
"2022-07-02","2022-08-10","ATL","DEN","PT9H24M",326.6,7,2383,"B6||B6","coach||coach"
"2022-06-02","2022-06-23","ATL","LGA","PT2H25M",208.6,3,762,"DL","coach"
"2022-05-22","2022-07-07","ATL","LGA","PT5H44M",234.58,0,NA,"NK||NK","coach||coach"
"2022-06-10","2022-07-30","ATL","DEN","PT10H33M",237.58,0,NA,"NK||NK","coach||coach"
"2022-07-11","2022-08-07","ATL","BOS","PT2H35M",218.6,3,947,"DL","coach"
"2022-05-09","2022-06-17","ATL","BOS","PT2H34M",438.6,9,947,"DL","coach"
"2022-05-21","2022-06-19","ATL","JFK","PT2H30M",148.6,9,762,"DL","coach"
"2022-06-17","2022-06-28","ATL","IAD","PT1H45M",258.6,9,541,"DL","coach"
"2022-06-16","2022-07-15","ATL","DFW","PT6H59M",245.99,4,1857,"F9||F9","coach||coach"
"2022-06-14","2022-06-28","ATL","BOS","PT2H32M",308.6,9,947,"DL","coach"
"2022-06-02","2022-07-18","ATL","LGA","PT2H17M",116.98,4,762,"F9","coach"
"2022-05-06","2022-06-18","ATL","LAX","PT4H44M",468.59,9,1943,"DL","coach"
"2022-06-01","2022-06-08","ATL","BOS","PT5H55M",417.6,1,947,"DL||DL","coach||coach"
"2022-05-03","2022-05-15","ATL","PHL","PT2H4M",166.98,4,667,"F9","coach"
"2022-06-28","2022-08-02","ATL","LGA","PT2H26M",168.61,5,762,"AA","coach"
"2022-05-29","2022-06-09","ATL","DTW","PT4H1M",253.1,5,733,"AA||AA","coach||coach"
"2022-05-24","2022-06-01","ATL","LGA","PT2H19M",248.6,6,762,"DL","coach"
"2022-06-28","2022-07-13","ATL","OAK","PT10H31M",590.1,4,2175,"UA||UA||DL","coach||coach||coach"
"2022-04-27","2022-05-29","ATL","BOS","PT9H57M",357.2,9,947,"UA||UA","coach||coach"
"2022-05-09","2022-06-17","ATL","MIA","PT7H9M",583.6,9,1866,"DL||UA","coach||coach"
"2022-06-24","2022-07-12","ATL","DEN","PT3H23M",248.6,9,1207,"UA","coach"
"2022-04-26","2022-05-11","ATL","SFO","PT13H11M",404.1,2,2412,"UA||UA||UA","coach||coach||coach"
"2022-05-04","2022-05-25","ATL","ORD","PT9H33M",267.19,7,1482,"AA||AA","coach||coach"
"2022-06-21","2022-07-25","ATL","OAK","PT13H54M",422.21,1,2175,"DL||DL","coach||coach"
"2022-06-04","2022-07-14","ATL","DTW","PT4H41M",338.6,4,932,"UA||UA","coach||coach"
"2022-06-10","2022-07-29","ATL","LGA","PT2H23M",172.6,7,762,"B6","coach"
"2022-07-07","2022-08-15","ATL","BOS","PT4H26M",151.1,7,956,"AA||AA","coach||coach"
"2022-05-27","2022-06-10","ATL","DEN","PT7H29M",577.6,7,1375,"AA||AA","coach||coach"
"2022-05-12","2022-06-07","ATL","ORD","PT4H17M",336.1,2,820,"AA||AA","coach||coach"
"2022-06-03","2022-07-04","ATL","SFO","PT5H5M",608.6,9,2135,"DL","coach"
"2022-05-22","2022-07-15","ATL","MIA","PT1H51M",358.6,9,596,"DL","coach"
"2022-04-25","2022-04-30","ATL","JFK","PT4H10M",501.6,9,762,"UA||DL","coach||coach"
"2022-04-21","2022-05-11","ATL","DTW","PT6H32M",475.6,9,1247,"DL||DL","coach||coach"
"2022-05-30","2022-06-28","ATL","JFK","PT7H3M",477.2,9,762,"UA||DL","coach||coach"
"2022-06-02","2022-06-03","ATL","SFO","PT8H32M",1051.59,9,2494,"DL||DL","coach||coach"
"2022-05-21","2022-05-24","ATL","DFW","PT5H3M",278.6,5,924,"UA||UA","coach||coach"
"2022-06-04","2022-07-09","ATL","LGA","PT2H19M",198.6,1,762,"B6","coach"
"2022-07-05","2022-08-05","ATL","CLT","PT6H11M",341.6,7,NA,"B6||B6","coach||coach"
"2022-05-22","2022-07-07","ATL","LAX","PT8H56M",309.58,0,NA,"NK||NK","coach||coach"
"2022-07-01","2022-07-18","ATL","LAX","PT6H34M",418.6,2,1918,"AA||AA","coach||coach"
"2022-06-29","2022-08-16","ATL","LAX","PT6H25M",297.6,7,1963,"AA||AA","coach||coach"
"2022-06-03","2022-07-09","ATL","BOS","PT2H38M",408.6,2,947,"DL","coach"
"2022-06-23","2022-07-15","ATL","DEN","PT8H44M",607.61,7,2174,"AA||AA","coach||coach"
"2022-05-09","2022-05-19","ATL","EWR","PT9H45M",133.58,0,NA,"NK||NK","coach||coach"
"2022-07-05","2022-08-19","ATL","MIA","PT9H26M",217.99,4,NA,"F9||F9","coach||coach"
"2022-05-04","2022-06-06","ATL","LAX","PT6H38M",551.6,9,2055,"UA||UA","coach||coach"
"2022-05-14","2022-05-22","ATL","PHL","PT6H",521.61,1,859,"UA||UA","coach||coach"
